client_id,age,sex,city_type,education_level,household_size,residence_type,marital_status,dependents_count
10434,45,F,urban,secondary,6,rented,senior_family,5
10435,56,M,rural,secondary,7,rented,pre_mature,6
10436,26,F,urban,secondary,4,rented,young_family,3
10437,27,F,urban,university,5,rented,young_family,4
10438,25,F,urban,secondary,2,rented,young_family,1
10439,58,M,urban,university,3,owned,pre_mature,2
10440,56,F,urban,technical,3,owned,pre_mature,2
10441,59,M,urban,primary,1,family,pre_mature,0
10442,29,M,rural,primary,6,rented,young_family,5
10443,69,F,urban,technical,4,owned,mature,3
10444,46,M,urban,university,2,rented,senior_family,1
10445,32,M,rural,technical,5,family,young_family,4
10446,29,M,rural,primary,5,owned,young_family,4
10447,40,M,urban,secondary,7,owned,mid_family,6
10448,39,M,rural,primary,3,rented,mid_family,2
10449,65,M,urban,primary,2,rented,mature,1
10450,61,M,rural,university,2,owned,pre_mature,1
10451,54,F,urban,university,6,rented,senior_family,5
10452,19,M,urban,secondary,1,rented,single,0
10453,44,F,urban,primary,5,owned,mid_family,4
10454,31,F,urban,primary,5,rented,young_family,4
10455,50,M,urban,secondary,1,rented,senior_family,0
10456,70,F,rural,secondary,4,rented,mature,3
10457,69,F,urban,secondary,3,rented,mature,2
10458,55,F,urban,university,5,rented,pre_mature,4
10459,29,M,urban,primary,2,owned,young_family,1
10460,68,F,urban,secondary,2,rented,mature,1
10461,53,M,urban,technical,6,owned,senior_family,5
10462,19,F,urban,secondary,5,rented,single,4
10463,19,M,urban,technical,5,owned,single,4
10464,68,M,urban,secondary,1,family,mature,0
10465,24,F,urban,technical,1,rented,single,0
10466,62,M,urban,primary,7,owned,pre_mature,6
10467,19,M,rural,university,1,rented,single,0
10468,25,M,urban,primary,5,owned,young_family,4
10469,18,M,urban,primary,2,other,single,1
10470,43,M,rural,primary,5,family,mid_family,4
10471,64,M,urban,primary,3,owned,pre_mature,2
10472,40,M,urban,secondary,3,rented,mid_family,2
10473,36,F,urban,technical,7,rented,mid_family,6
10474,67,M,rural,technical,6,rented,mature,5
10475,49,F,rural,university,4,owned,senior_family,3
10476,55,F,urban,secondary,2,owned,pre_mature,1
10477,59,F,urban,secondary,6,rented,pre_mature,5
10478,60,M,urban,primary,3,family,pre_mature,2
10479,27,F,rural,primary,5,owned,young_family,4
10480,70,M,urban,university,1,owned,mature,0
10481,54,M,rural,university,6,rented,senior_family,5
10482,35,M,urban,technical,5,rented,mid_family,4
10483,54,M,rural,secondary,2,other,senior_family,1
10484,21,M,urban,university,3,rented,single,2
10485,65,M,rural,technical,2,owned,mature,1
10486,42,M,rural,primary,3,owned,mid_family,2
10487,21,F,urban,secondary,6,owned,single,5
10488,71,M,rural,secondary,4,rented,mature,3
10489,42,F,urban,university,3,rented,mid_family,2
10490,56,F,urban,none,6,owned,pre_mature,5
10491,60,M,urban,none,6,family,pre_mature,5
10492,20,M,urban,primary,7,owned,single,6
10493,39,M,urban,technical,3,rented,mid_family,2
10494,74,M,rural,primary,6,rented,mature,5
10495,49,F,rural,primary,7,rented,senior_family,6
10496,48,F,rural,secondary,4,rented,senior_family,3
10497,73,M,urban,primary,1,rented,mature,0
10498,40,F,urban,university,7,family,mid_family,6
10499,43,F,rural,university,1,rented,mid_family,0
10500,46,M,urban,secondary,4,owned,senior_family,3
10501,68,M,rural,secondary,1,other,mature,0
10502,48,M,urban,primary,3,rented,senior_family,2
10503,54,M,urban,university,6,owned,senior_family,5
10504,70,M,rural,secondary,2,rented,mature,1
10505,29,M,rural,university,7,rented,young_family,6
10506,38,M,urban,primary,2,family,mid_family,1
10507,52,F,rural,secondary,6,owned,senior_family,5
10508,55,M,urban,none,7,rented,pre_mature,6
10509,29,M,urban,secondary,7,owned,young_family,6
10510,24,F,urban,none,6,rented,single,5
10511,43,F,rural,primary,5,family,mid_family,4
10512,42,M,rural,secondary,2,owned,mid_family,1
10513,36,F,rural,university,6,rented,mid_family,5
10514,70,M,urban,primary,5,owned,mature,4
10515,29,M,urban,primary,5,owned,young_family,4
10516,61,F,urban,technical,2,owned,pre_mature,1
10517,69,F,urban,technical,1,owned,mature,0
10518,70,M,rural,university,2,rented,mature,1
10519,67,M,rural,technical,7,rented,mature,6
10520,25,M,urban,university,5,rented,young_family,4
10521,60,F,urban,technical,3,family,pre_mature,2
10522,44,F,urban,university,2,rented,mid_family,1
10523,74,F,rural,technical,4,rented,mature,3
10524,47,F,urban,secondary,6,rented,senior_family,5
10525,27,M,urban,primary,6,other,young_family,5
10526,23,F,urban,secondary,1,rented,single,0
10527,57,F,urban,technical,5,owned,pre_mature,4
10528,47,F,urban,secondary,4,family,senior_family,3
10529,36,M,urban,university,2,owned,mid_family,1
10530,39,F,rural,university,6,rented,mid_family,5
10531,62,M,urban,secondary,2,owned,pre_mature,1
10532,18,M,urban,secondary,4,rented,single,3
10533,27,M,urban,primary,7,other,young_family,6
10534,24,M,rural,secondary,6,rented,single,5
10535,48,F,urban,primary,2,owned,senior_family,1
10536,45,M,urban,technical,1,owned,senior_family,0
10537,62,F,urban,university,5,family,pre_mature,4
10538,24,M,urban,secondary,2,family,single,1
10539,45,M,urban,primary,4,rented,senior_family,3
10540,40,M,urban,none,1,owned,mid_family,0
10541,61,M,urban,secondary,7,rented,pre_mature,6
10542,74,F,rural,technical,7,rented,mature,6
10543,29,M,urban,primary,1,owned,young_family,0
10544,43,M,urban,secondary,3,owned,mid_family,2
10545,47,F,rural,secondary,6,owned,senior_family,5
10546,50,F,urban,technical,6,owned,senior_family,5
10547,30,F,rural,technical,1,rented,young_family,0
10548,41,F,urban,university,1,owned,mid_family,0
10549,59,M,rural,university,4,owned,pre_mature,3
10550,24,F,rural,primary,3,rented,single,2
10551,60,M,urban,primary,2,rented,pre_mature,1
10552,64,M,urban,primary,3,rented,pre_mature,2
10553,72,M,urban,university,1,family,mature,0
10554,59,M,urban,technical,5,rented,pre_mature,4
10555,32,F,urban,university,2,rented,young_family,1
10556,43,F,urban,none,7,other,mid_family,6
10557,63,F,urban,secondary,5,rented,pre_mature,4
10558,28,F,urban,university,5,owned,young_family,4
10559,60,F,urban,secondary,2,owned,pre_mature,1
10560,59,M,rural,technical,7,owned,pre_mature,6
10561,22,F,rural,university,6,rented,single,5
10562,36,M,urban,secondary,2,owned,mid_family,1
10563,36,F,urban,secondary,1,family,mid_family,0
10564,45,F,urban,university,4,rented,senior_family,3
10565,60,F,urban,technical,1,owned,pre_mature,0
10566,32,M,urban,secondary,2,owned,young_family,1
10567,21,F,urban,primary,1,rented,single,0
10568,42,M,urban,technical,1,rented,mid_family,0
10569,71,M,urban,technical,5,rented,mature,4
10570,69,M,urban,primary,4,owned,mature,3
10571,42,M,urban,secondary,2,owned,mid_family,1
10572,35,M,urban,primary,2,rented,mid_family,1
10573,39,M,urban,technical,6,family,mid_family,5
10574,40,M,urban,university,4,rented,mid_family,3
10575,33,M,urban,primary,2,owned,young_family,1
10576,46,M,rural,primary,2,owned,senior_family,1
10577,48,M,rural,primary,3,rented,senior_family,2
10578,34,M,urban,university,3,owned,young_family,2
10579,58,M,urban,secondary,1,rented,pre_mature,0
10580,73,F,urban,secondary,3,rented,mature,2
10581,60,F,urban,secondary,4,rented,pre_mature,3
10582,23,M,rural,secondary,2,family,single,1
10583,42,M,urban,university,2,rented,mid_family,1
10584,24,F,urban,technical,4,other,single,3
10585,37,F,urban,technical,2,rented,mid_family,1
10586,53,F,urban,primary,7,rented,senior_family,6
10587,71,M,rural,university,7,family,mature,6
10588,52,M,urban,secondary,4,owned,senior_family,3
10589,31,F,urban,none,6,rented,young_family,5
10590,34,F,urban,technical,2,rented,young_family,1
10591,47,F,urban,technical,2,family,senior_family,1
10592,22,M,urban,technical,2,rented,single,1
10593,30,M,rural,secondary,2,rented,young_family,1
10594,25,M,urban,secondary,6,family,young_family,5
10595,74,M,urban,technical,1,family,mature,0
10596,30,M,rural,none,1,family,young_family,0
10597,46,F,urban,primary,4,owned,senior_family,3
10598,40,F,urban,university,1,rented,mid_family,0
10599,59,M,rural,primary,3,family,pre_mature,2
10600,49,F,rural,secondary,1,owned,senior_family,0
10601,33,M,rural,primary,4,rented,young_family,3
10602,53,M,urban,primary,3,other,senior_family,2
10603,65,M,urban,secondary,1,owned,mature,0
10604,57,F,rural,university,6,family,pre_mature,5
10605,32,F,urban,technical,1,owned,young_family,0
10606,20,M,rural,secondary,5,owned,single,4
10607,58,M,urban,technical,7,rented,pre_mature,6
10608,49,M,urban,secondary,7,owned,senior_family,6
10609,21,M,urban,primary,5,other,single,4
10610,20,F,rural,secondary,5,owned,single,4
10611,25,F,urban,technical,5,rented,young_family,4
10612,55,F,rural,technical,1,family,pre_mature,0
10613,32,M,rural,primary,5,owned,young_family,4
10614,36,M,urban,secondary,2,family,mid_family,1
10615,74,M,urban,primary,7,rented,mature,6
10616,52,M,rural,primary,1,family,senior_family,0
10617,22,F,rural,primary,7,owned,single,6
10618,45,M,urban,secondary,2,rented,senior_family,1
10619,37,F,urban,primary,5,owned,mid_family,4
10620,64,M,urban,none,7,rented,pre_mature,6
10621,49,F,rural,secondary,3,rented,senior_family,2
10622,23,F,rural,university,4,owned,single,3
10623,36,M,urban,technical,6,rented,mid_family,5
10624,48,M,rural,secondary,1,family,senior_family,0
10625,36,M,urban,primary,2,rented,mid_family,1
10626,35,M,urban,secondary,4,family,mid_family,3
10627,74,M,urban,primary,7,rented,mature,6
10628,18,F,rural,primary,4,family,single,3
10629,36,M,urban,primary,5,rented,mid_family,4
10630,48,M,urban,secondary,7,owned,senior_family,6
10631,62,F,rural,primary,1,owned,pre_mature,0
10632,62,M,urban,secondary,6,rented,pre_mature,5
10633,30,F,rural,secondary,2,owned,young_family,1
10634,52,M,urban,university,5,owned,senior_family,4
10635,58,M,urban,primary,3,other,pre_mature,2
10636,20,F,urban,secondary,7,owned,single,6
10637,49,F,urban,university,3,other,senior_family,2
10638,54,M,rural,secondary,2,family,senior_family,1
10639,27,F,urban,secondary,7,rented,young_family,6
10640,58,F,rural,technical,3,rented,pre_mature,2
10641,41,M,urban,technical,6,rented,mid_family,5
10642,22,M,urban,technical,4,owned,single,3
10643,42,F,urban,primary,6,owned,mid_family,5
10644,39,F,rural,technical,7,rented,mid_family,6
10645,60,F,rural,technical,2,family,pre_mature,1
10646,35,M,rural,secondary,1,family,mid_family,0
10647,61,F,rural,university,4,owned,pre_mature,3
10648,60,M,urban,secondary,7,rented,pre_mature,6
10649,53,F,urban,technical,2,family,senior_family,1
10650,38,M,urban,primary,5,rented,mid_family,4
10651,24,F,rural,primary,1,owned,single,0
10652,29,M,urban,university,5,other,young_family,4
10653,35,F,urban,none,6,other,mid_family,5
10654,48,M,urban,primary,2,rented,senior_family,1
10655,71,M,urban,university,6,owned,mature,5
10656,61,M,urban,none,4,owned,pre_mature,3
10657,68,F,urban,secondary,7,family,mature,6
10658,40,M,urban,secondary,2,rented,mid_family,1
10659,21,F,urban,secondary,5,rented,single,4
10660,69,M,urban,secondary,4,rented,mature,3
10661,71,M,urban,primary,3,family,mature,2
10662,55,M,urban,technical,6,rented,pre_mature,5
10663,45,M,urban,secondary,1,family,senior_family,0
10664,24,F,urban,technical,7,rented,single,6
10665,62,F,rural,technical,7,rented,pre_mature,6
10666,73,M,urban,secondary,3,owned,mature,2
10667,45,M,urban,primary,3,rented,senior_family,2
10668,59,M,rural,secondary,1,family,pre_mature,0
10669,23,F,urban,technical,3,family,single,2
10670,31,M,rural,secondary,5,family,young_family,4
10671,53,F,urban,none,5,rented,senior_family,4
10672,35,F,urban,university,3,family,mid_family,2
10673,23,F,rural,none,6,rented,single,5
10674,44,M,urban,primary,7,owned,mid_family,6
10675,59,F,urban,university,7,rented,pre_mature,6
10676,19,F,urban,primary,5,rented,single,4
10677,38,M,rural,technical,2,family,mid_family,1
10678,69,F,rural,secondary,4,rented,mature,3
10679,20,M,urban,primary,6,rented,single,5
10680,22,M,urban,secondary,1,owned,single,0
10681,70,M,rural,secondary,5,rented,mature,4
10682,27,M,urban,technical,5,owned,young_family,4
10683,49,F,urban,primary,6,rented,senior_family,5
10684,48,F,urban,secondary,1,rented,senior_family,0
10685,52,M,urban,technical,4,owned,senior_family,3
10686,63,M,urban,technical,6,rented,pre_mature,5
10687,54,M,rural,secondary,7,rented,senior_family,6
10688,71,F,rural,university,4,owned,mature,3
10689,54,M,urban,university,4,family,senior_family,3
10690,24,M,rural,primary,5,rented,single,4
10691,52,M,urban,primary,3,rented,senior_family,2
10692,18,F,urban,secondary,2,rented,single,1
10693,39,F,urban,university,3,rented,mid_family,2
10694,57,F,urban,primary,7,rented,pre_mature,6
10695,72,F,urban,secondary,7,rented,mature,6
10696,33,M,rural,none,5,rented,young_family,4
10697,23,F,rural,primary,5,rented,single,4
10698,25,M,urban,secondary,3,rented,young_family,2
10699,41,M,urban,technical,7,family,mid_family,6
10700,18,F,urban,university,1,rented,single,0
10701,36,M,urban,secondary,2,rented,mid_family,1
10702,72,M,urban,secondary,4,owned,mature,3
10703,38,M,urban,university,3,family,mid_family,2
10704,59,M,rural,primary,2,rented,pre_mature,1
10705,26,M,rural,technical,1,family,young_family,0
10706,37,F,urban,none,5,other,mid_family,4
10707,44,M,urban,primary,6,owned,mid_family,5
10708,52,M,rural,primary,3,family,senior_family,2
10709,48,F,urban,secondary,5,rented,senior_family,4
10710,68,M,urban,university,7,rented,mature,6
10711,73,F,rural,primary,1,other,mature,0
10712,69,F,urban,technical,7,owned,mature,6
10713,60,M,rural,technical,4,owned,pre_mature,3
10714,48,F,rural,secondary,1,owned,senior_family,0
10715,56,M,urban,primary,3,rented,pre_mature,2
10716,71,F,rural,secondary,2,family,mature,1
10717,55,M,rural,primary,4,rented,pre_mature,3
10718,61,M,urban,secondary,2,rented,pre_mature,1
10719,54,M,urban,technical,5,rented,senior_family,4
10720,49,M,urban,university,7,owned,senior_family,6
10721,41,F,rural,secondary,1,family,mid_family,0
10722,39,M,rural,secondary,3,rented,mid_family,2
10723,39,M,rural,secondary,5,owned,mid_family,4
10724,71,M,urban,primary,3,owned,mature,2
10725,26,F,urban,none,4,owned,young_family,3
10726,29,F,rural,technical,7,owned,young_family,6
10727,41,F,urban,primary,7,family,mid_family,6
10728,49,F,urban,secondary,1,family,senior_family,0
10729,25,M,urban,secondary,3,rented,young_family,2
10730,25,F,rural,secondary,6,owned,young_family,5
10731,36,F,urban,secondary,7,family,mid_family,6
10732,25,F,urban,primary,6,owned,young_family,5
10733,63,F,rural,primary,3,owned,pre_mature,2
10734,21,F,urban,university,3,owned,single,2
10735,65,F,urban,none,3,rented,mature,2
10736,35,F,rural,university,1,owned,mid_family,0
10737,54,M,urban,primary,5,rented,senior_family,4
10738,63,F,urban,secondary,6,rented,pre_mature,5
10739,38,M,urban,secondary,1,rented,mid_family,0
10740,28,M,urban,technical,2,owned,young_family,1
10741,61,M,urban,primary,3,family,pre_mature,2
10742,65,M,urban,technical,4,rented,mature,3
10743,47,M,urban,technical,5,owned,senior_family,4
10744,74,M,urban,secondary,3,owned,mature,2
10745,60,M,urban,secondary,7,owned,pre_mature,6
10746,47,M,rural,none,7,owned,senior_family,6
10747,62,M,urban,secondary,7,rented,pre_mature,6
10748,62,F,urban,secondary,5,family,pre_mature,4
10749,57,M,urban,secondary,7,owned,pre_mature,6
10750,56,F,rural,university,7,rented,pre_mature,6
10751,65,M,rural,university,6,owned,mature,5
10752,44,M,urban,secondary,5,rented,mid_family,4
10753,48,F,urban,primary,3,rented,senior_family,2
10754,34,M,urban,primary,5,rented,young_family,4
10755,37,F,rural,technical,5,rented,mid_family,4
10756,56,M,rural,university,4,rented,pre_mature,3
10757,65,F,rural,primary,7,owned,mature,6
10758,31,F,urban,university,4,owned,young_family,3
10759,74,M,urban,secondary,1,other,mature,0
10760,39,F,urban,none,4,rented,mid_family,3
10761,57,F,urban,primary,5,family,pre_mature,4
10762,26,M,urban,technical,6,owned,young_family,5
10763,61,M,urban,secondary,4,owned,pre_mature,3
10764,50,M,urban,secondary,6,owned,senior_family,5
10765,53,M,urban,technical,2,rented,senior_family,1
10766,27,F,urban,technical,6,rented,young_family,5
10767,50,F,urban,university,1,rented,senior_family,0
10768,63,M,urban,secondary,5,rented,pre_mature,4
10769,33,M,urban,technical,5,family,young_family,4
10770,45,M,urban,secondary,2,rented,senior_family,1
10771,49,M,urban,technical,5,rented,senior_family,4
10772,58,M,urban,university,7,owned,pre_mature,6
10773,57,F,urban,none,5,family,pre_mature,4
10774,43,M,urban,secondary,3,rented,mid_family,2
10775,44,F,rural,primary,3,family,mid_family,2
10776,62,M,urban,secondary,7,owned,pre_mature,6
10777,18,M,rural,technical,5,rented,single,4
10778,68,M,urban,university,1,owned,mature,0
10779,39,M,urban,technical,4,other,mid_family,3
10780,44,F,urban,technical,6,rented,mid_family,5
10781,26,F,urban,primary,6,rented,young_family,5
10782,39,M,rural,technical,7,rented,mid_family,6
10783,44,F,rural,secondary,2,owned,mid_family,1
10784,58,M,urban,secondary,5,rented,pre_mature,4
10785,65,F,urban,technical,3,rented,mature,2
10786,73,M,urban,secondary,1,rented,mature,0
10787,70,F,urban,technical,5,owned,mature,4
10788,28,F,urban,university,3,rented,young_family,2
10789,44,F,urban,secondary,2,owned,mid_family,1
10790,60,F,urban,primary,6,rented,pre_mature,5
10791,58,M,urban,technical,2,rented,pre_mature,1
10792,18,F,urban,secondary,1,rented,single,0
10793,66,M,urban,technical,3,family,mature,2
10794,73,M,rural,university,7,rented,mature,6
10795,73,M,urban,university,2,rented,mature,1
10796,63,M,urban,primary,4,rented,pre_mature,3
10797,55,F,urban,secondary,3,owned,pre_mature,2
10798,71,F,urban,secondary,5,owned,mature,4
10799,19,M,urban,technical,2,family,single,1
10800,24,F,urban,primary,3,rented,single,2
10801,55,M,rural,primary,3,rented,pre_mature,2
10802,20,F,urban,technical,1,rented,single,0
10803,36,F,urban,university,2,owned,mid_family,1
10804,42,M,urban,primary,1,family,mid_family,0
10805,64,F,urban,none,2,rented,pre_mature,1
10806,21,M,urban,technical,7,rented,single,6
